萌兔少女 ,魔幻类,3451,2011-2-11
生存-命运 ,魔幻类,19745,2011-2-10
狼 旅人 地平线 ,魔幻类,13094,2011-2-10
佣金猎人 ,魔幻类,3789,2011-2-9
绝对侦探社 ,魔幻类,225613,2011-2-9
莲酆 ,魔幻类,6922,2011-2-9
蝶珀少女 ,魔幻类,4713,2011-2-9
Reader  Dream ,魔幻类,8153,2011-2-9
fate 穿越版 ,魔幻类,60,2011-2-8
fate unlimited ,魔幻类,175880,2011-2-8
魔女囚禁於野獸之籠 ,魔幻类,313,2011-2-8
小镇杏空：不要啊巨人先生！ ,魔幻类,20828,2011-2-8
镇魂曲系列 ,魔幻类,458018,2011-2-8
鴥彼晨风 ,魔幻类,6518,2011-2-7
舞.咒 ,魔幻类,2190,2011-2-7
深蓝命运 ,魔幻类,4368,2011-2-7
行尸 ,魔幻类,29137,2011-2-6
科学的超电磁炮同人小说 ,魔幻类,5386,2011-2-6
重返--武侦高中 ,魔幻类,4602,2011-2-6
旅行者的梦幻曲 ,魔幻类,77721,2011-2-5
渴望得到的羽翼 ,魔幻类,9631,2011-2-5
晨雾森林 ,魔幻类,3139,2011-2-5
月夜下的魔王之曲 ,魔幻类,12283,2011-2-5
永无止境的坑 ,魔幻类,13503,2011-2-5
灼眼·交错与未来 ,魔幻类,117417,2011-2-4
喜欢晒太阳的吸血鬼 ,魔幻类,17212,2011-2-4
蜃魔 ,魔幻类,352193,2011-2-3
Fantasy ,魔幻类,5427,2011-2-3
吸血鬼到我家 ,魔幻类,7072,2011-2-3
清空中 ,魔幻类,156,2011-2-3
玄皓·冥阳·风水 ,魔幻类,18934,2011-2-2
x世界 崩壞 ,魔幻类,4084,2011-2-2
天鹅绒の幻 ,魔幻类,4601,2011-2-1
Perfect Blood  ,魔幻类,150243,2011-1-31
《苍炎の轨迹》 ,魔幻类,527200,2011-1-31
命·匙 ,魔幻类,0,2011-1-28
GOD OF WAR ,魔幻类,9559,2011-1-28
天使之争 Angles ,魔幻类,8472,2011-1-28
夜幕的帝王 ,魔幻类,1277,2011-1-27
异类元素代号 ,魔幻类,44190,2011-1-27
危机 ,魔幻类,1869,2011-1-27
壮丽的黎明 ,魔幻类,248716,2011-1-27
命の运 ,魔幻类,6938,2011-1-26
暗黑之瞳 ,魔幻类,103325,2011-1-26
德鲁伊来咯 ,魔幻类,238479,2011-1-26
犬的二次元契约/我主 ,魔幻类,131925,2011-1-26
被世遗忘的理想乡 ,魔幻类,24974,2011-1-25
守夜人·神祗 ,魔幻类,7472,2011-1-25
穿越千年的思念 ,魔幻类,12296,2011-1-25
公主·骑士 ,魔幻类,87234,2011-1-25
青涩的泡沫 ,魔幻类,7071,2011-1-23
挖坑帝的坑 ,魔幻类,46,2011-1-23
KIN ,魔幻类,30546,2011-1-23
蔷薇花的葬礼 ,魔幻类,18642,2011-1-23
阴沉少女与黑魔法之恋 ,魔幻类,404088,2011-1-22
纯之境界 ,魔幻类,61508,2011-1-22
梦幻现实（修订版） ,魔幻类,27148,2011-1-22
夜是虚无的回廊 ,魔幻类,20178,2011-1-22
狱罗铃 ,魔幻类,2356,2011-1-22
终极幻想 ,魔幻类,4311,2011-1-21
永生的哀叹 ,魔幻类,1378,2011-1-21
父亲，今晚由我来守护 ,魔幻类,4291,2011-1-21
吾名克里斯汀 ,魔幻类,7779,2011-1-20
血Y 愛 ,魔幻类,5611,2011-1-20
忏悔之夜 ,魔幻类,6754,2011-1-19
 Becoming ,魔幻类,4251,2011-1-19
德里贝罗大魔法学院 ,魔幻类,2140,2011-1-19
我欠甲虫一个吻 ,魔幻类,7373,2011-1-19
微醺的凡多姆海伍伯爵家 ,魔幻类,10857,2011-1-19
暮光之城 新月 ,魔幻类,267674,2011-1-19
刻罪的勇者与救赎的魔王 ,魔幻类,43212,2011-1-18
闪耀之羽 ,魔幻类,22266,2011-1-18
叁點零Ⅰ之黑白晚宴 ,魔幻类,40709,2011-1-17
魔界的奏鸣曲 ,魔幻类,43728,2011-1-17
乱舞都市消夏与龙腾世纪 ,魔幻类,34307,2011-1-17
虚幻之眼 ,魔幻类,1200,2011-1-17
高校除灵社团! ,魔幻类,42359,2011-1-17
BLACK 契约 ,魔幻类,5224,2011-1-16
赤月之夜 ,魔幻类,275004,2011-1-16
魔法学徒 ,魔幻类,1429008,2011-1-16
正常生物交流学习学院 ,魔幻类,3116,2011-1-16
寒雪獨舞的夜弦 ,魔幻类,103227,2011-1-16
苍空彩虹 ,魔幻类,2227,2011-1-16
次元之夜 ,魔幻类,6756,2011-1-16
我的魔女小姐 ,魔幻类,103856,2011-1-15
临界爵迹 ,魔幻类,543968,2011-1-15
魔法学院物语 ,魔幻类,51180,2011-1-15
叁点零&三部 ,魔幻类,21047,2011-1-15
召唤--吸血鬼混乱 ,魔幻类,6206,2011-1-15
百炼成‘娘’ ,魔幻类,257380,2011-1-13
真的是神吗 ,魔幻类,133,2011-1-13
夜晚下的血瓶 ,魔幻类,8962,2011-1-13
东方圣杯战争 ,魔幻类,77488,2011-1-13
幻想领域DIS ,魔幻类,24647,2011-1-11
为什么家里多只吸血loli ,魔幻类,1904,2011-1-11
浮动的螺旋 ,魔幻类,49088,2011-1-10
梦开始的地方 ,魔幻类,138258,2011-1-10
怪物猎人 疾风之翼外传 ,魔幻类,88132,2011-1-9
零之随从骑士 ,魔幻类,52241,2011-1-9
叁点零之Ⅲ银黑晚宴 ,魔幻类,34918,2011-1-9
ひめさま ,魔幻类,13473,2011-1-9
無序的世界 ,魔幻类,29673,2011-1-8
富士见二丁目交响乐团 ,魔幻类,1186018,2011-1-8
尖岬 ,魔幻类,41268,2011-1-8
龙的崛起 ,魔幻类,21816,2011-1-7
空档人生 ,魔幻类,3217,2011-1-6
铳姬 ,魔幻类,519693,2011-1-4
虚 ,魔幻类,38647,2011-1-3
妖魔猎人之大剑  ,魔幻类,253962,2011-1-3
3X-白夜 ,魔幻类,8313,2011-1-3
绝对领域 ,魔幻类,16066,2011-1-3
灵·魄 ,魔幻类,2467,2011-1-3
kongkong ,魔幻类,1299,2011-1-2
雪舞飘凌 ,魔幻类,1830530,2011-1-2
CHANGE_CHANGE ,魔幻类,32265,2011-1-2
我的妹妹守護者?! ,魔幻类,38292,2011-1-2
永恒的孤独 ,魔幻类,2541,2011-1-2
FATE-骑士王物语 ,魔幻类,60813,2011-1-1
虚伪的男孩与夜的她 ,魔幻类,42232,2011-1-1
神夜樱华谭 ,魔幻类,44504,2011-1-1
封绝 ,魔幻类,114,2011-1-1
破晓之华--守护之心 ,魔幻类,23872,2010-12-31
风翼玄天 ,魔幻类,10632,2010-12-31
魂创风翼 ,魔幻类,5508,2010-12-30
幻茫 ,魔幻类,30543,2010-12-29
三年序曲 贰 ,魔幻类,131125,2010-12-29
罗尔德的历险 ,魔幻类,5646,2010-12-29
弑梦者 ,魔幻类,21037,2010-12-29
Dark Night Set ,魔幻类,9108,2010-12-28
幂胤之赘 ,魔幻类,8025,2010-12-28
Solaの翼 ,魔幻类,721666,2010-12-28
叁点零之Ⅲ ,魔幻类,14835,2010-12-28
有幻来袭 ,魔幻类,7937,2010-12-27
茉莉百合萤火虫 ,魔幻类,174300,2010-12-27
我的朋友不多 ,魔幻类,1849,2010-12-26
夜访吸血鬼 ,魔幻类,109448,2010-12-26
逆转的人生 ,魔幻类,6277,2010-12-26
悠久之恋 因果轮回 ,魔幻类,183071,2010-12-26
空鸣之声 ,魔幻类,3063,2010-12-25
紫殇未央（猎人同人） ,魔幻类,163338,2010-12-25
冢师之百鬼夜行 ,魔幻类,3996,2010-12-24
吸血鬼王子后宫养成 ,魔幻类,3881,2010-12-24
我的妹妹怎么会是吸血鬼 ,魔幻类,31110,2010-12-24
逆转法世 ,魔幻类,9992,2010-12-24
亚兰战记 ,魔幻类,70830,2010-12-24
我脑残，不写了！  ,魔幻类,6,2010-12-24
梦幻现实 ,魔幻类,13186,2010-12-22
魔法师的承诺 ,魔幻类,296052,2010-12-22
天启之书 ,魔幻类,71106,2010-12-22
命运之镰 ,魔幻类,4484,2010-12-22
愿望净化者 ,魔幻类,7353,2010-12-21
虚假的神话 ,魔幻类,9213,2010-12-21
最后的童话 ,魔幻类,37816,2010-12-21
你好！魔王 ,魔幻类,290256,2010-12-20
梦之乡 ,魔幻类,43074,2010-12-20
紫罗兰城堡的诅咒 ,魔幻类,9077,2010-12-19
学院DOCE ,魔幻类,17747,2010-12-19
TS圣之世界 ,魔幻类,8178,2010-12-18
Another of zero ,魔幻类,1672,2010-12-18
魔法世界——我是使魔 ,魔幻类,44732,2010-12-18
夜舞 ,魔幻类,83966,2010-12-18
冰羽夜歌 ,魔幻类,1000,2010-12-18
英灵战记 ,魔幻类,137701,2010-12-18
伊妮德的生命 ,魔幻类,11223,2010-12-17
恶魔的表情 ,魔幻类,2767,2010-12-17
GO ON 本命少女 ,魔幻类,8522,2010-12-16
瞳 ,魔幻类,2311,2010-12-15
伪-圣杯战争 ,魔幻类,22769,2010-12-15
我被汽车撞死了 ,魔幻类,4730,2010-12-15
死神之光翼 ,魔幻类,58966,2010-12-15
青风 ,魔幻类,11875,2010-12-14
黄昏传说 ,魔幻类,24115,2010-12-14
RED·NIGHT ,魔幻类,11953,2010-12-12
将神囚禁在笼中 ,魔幻类,15009,2010-12-12
网游之火纹战争 ,魔幻类,17003,2010-12-11
Troublemaker谷绫 ,魔幻类,5111,2010-12-11
达纳特斯塔 ,魔幻类,2686,2010-12-11
Who I am? ,魔幻类,5454,2010-12-10
守夜人 ,魔幻类,1642,2010-12-8
阿甘佐回忆录 ,魔幻类,146493,2010-12-8
魔女契约者 ,魔幻类,62294,2010-12-7
魔界实习生 ,魔幻类,1845,2010-12-7
冰羽締造的傳說之歌 ,魔幻类,7625,2010-12-7
魂火契约 ,魔幻类,673657,2010-12-5
神梦 ,魔幻类,12491,2010-12-5
黑暗与光明的交叉点 ,魔幻类,870,2010-12-5
葡萄酒庄园的女孩 ,魔幻类,13053,2010-12-5
终极任务 ,魔幻类,14388,2010-12-5
冰徒 ,魔幻类,33277,2010-12-5
神所向往的彼端 ,魔幻类,10082,2010-12-4
白色仆人与黑色电脑部 ,魔幻类,7041,2010-12-4
呓语录 ,魔幻类,8409,2010-12-4
魔法闲谈目录（同人） ,魔幻类,3897,2010-12-4
火影之白い雪  ,魔幻类,221853,2010-12-4
魔法世间 ,魔幻类,3525,2010-12-3
圣传 轮回 ,魔幻类,14202,2010-12-3
恶魔战记 ,魔幻类,0,2010-12-3
艾丽丝GAME ,魔幻类,2469,2010-12-3
黑之圣痕 羽翼 ,魔幻类,1910,2010-12-2
弃坑2 ,魔幻类,21339,2010-12-2
末世物语 ,魔幻类,39776,2010-12-2
全能魔法师 ,魔幻类,478633,2010-12-1
零之使魔同人 终焉的虚无 ,魔幻类,192305,2010-11-30
神魔合奏曲 ,魔幻类,2248,2010-11-30
流浪猫法师 ,魔幻类,51162,2010-11-29
异梦 ,魔幻类,7569,2010-11-29
伪圣杯 ,魔幻类,41154,2010-11-28
真实の眼 ,魔幻类,3569,2010-11-28
最后的蔷薇花 ,魔幻类,5160,2010-11-28
吸血鬼穿越faotis ,魔幻类,41158,2010-11-27
弃坑 ,魔幻类,30159,2010-11-27
特克萨斯之角 ,魔幻类,3656,2010-11-27
剑物语 ,魔幻类,131496,2010-11-26
黃昏誓約 ,魔幻类,332054,2010-11-26
无常鬼之夜 ,魔幻类,13632,2010-11-26
幽蓝 ,魔幻类,9639,2010-11-26
无双 ,魔幻类,9689,2010-11-25
绯色的欠片 ,魔幻类,77298,2010-11-25
普通魔法学 ,魔幻类,428903,2010-11-25
創世法則之螢 ,魔幻类,5082,2010-11-25
吸血日志 ,魔幻类,59961,2010-11-25
女神之歌 ,魔幻类,14858,2010-11-23
Recollect ,魔幻类,3481,2010-11-22
三年序曲 ,魔幻类,130956,2010-11-21
Revelation ,魔幻类,3374,2010-11-21
坑了 请无视 ,魔幻类,18,2010-11-21
绝对魔法力量 ,魔幻类,8348,2010-11-21
灼眼的夏娜外传——另一个讨伐者 ,魔幻类,120787,2010-11-20
魔幻紀元 ,魔幻类,397,2010-11-20
打工魔法师 ,魔幻类,903867,2010-11-20
最初的契 ,魔幻类,1137,2010-11-19
十二素 ,魔幻类,1107569,2010-11-18
S.D.S ,魔幻类,11411,2010-11-17
心醉不夜城 ,魔幻类,691,2010-11-17
镜世纪 ,魔幻类,8837,2010-11-16
梦的两边 ,魔幻类,11977,2010-11-15
蓝天魔法事务所异闻录 ,魔幻类,16940,2010-11-15
10之月 ,魔幻类,40734,2010-11-15
逆鳞骑士之姬 ,魔幻类,1594,2010-11-14
黄昏之镰 ,魔幻类,6,2010-11-14
勇者的姐姐是魔王 ,魔幻类,7172,2010-11-14
以毁灭之名 ,魔幻类,8607,2010-11-14
晓 ,魔幻类,1150,2010-11-14
仙界幻想曲 ,魔幻类,45849,2010-11-14
不能飞的翅膀 ,魔幻类,20187,2010-11-13
元素战记 ,魔幻类,4740,2010-11-13
萌动【文坑】 ,魔幻类,144414,2010-11-13
诅咒の戒 ,魔幻类,1018,2010-11-13
非常爱你 ,魔幻类,11095,2010-11-13
黑羽的妖精之城 ,魔幻类,9868,2010-11-13
骑士挽歌 ,魔幻类,5037,2010-11-13
恶魔的救赎 ,魔幻类,620,2010-11-13
圣魔之剑 ,魔幻类,46698,2010-11-12
剑与魔法之阿德拉斯之旅 ,魔幻类,19754,2010-11-12
魔王的契约者 ,魔幻类,8138,2010-11-12
焱瞳（进化版） ,魔幻类,3960,2010-11-12
灰色的神 ,魔幻类,81935,2010-11-11
暗夜拓羁 ,魔幻类,14875,2010-11-11
空星 ,魔幻类,5815,2010-11-11
苍白 ,魔幻类,58169,2010-11-11
炎与焰 ,魔幻类,24,2010-11-10
给我简单点My lord ,魔幻类,1785,2010-11-10
十世轉生Ⅱ ,魔幻类,529383,2010-11-10
血红色之无形的利刃 ,魔幻类,313,2010-11-9
Skeleton King ,魔幻类,35443,2010-11-9
幻想乡之旅 ,魔幻类,36189,2010-11-9
魔法少女奈叶改 ,魔幻类,41911,2010-11-8
此书已坑 ,魔幻类,205,2010-11-8
兄妹X兄妹 ,魔幻类,49615,2010-11-8
最高傑作 ,魔幻类,43015,2010-11-8
神魔交易所 ,魔幻类,11929,2010-11-7
GOD EATER ,魔幻类,24042,2010-11-7
十世轉生 ,魔幻类,486837,2010-11-6
从神 ,魔幻类,5737,2010-11-6
血色冰铧 ,魔幻类,35140,2010-11-6
魔幻异闻录 ,魔幻类,33079,2010-11-6
黑弦之音 ,魔幻类,2788,2010-11-6
恶魔契约 ,魔幻类,8160,2010-11-5
北欧女神（女神侧身像）外传  ,魔幻类,8050,2010-11-5
暗黑境界 ,魔幻类,18984,2010-11-5
末日黄昏 ,魔幻类,31287,2010-11-4
FATE/迷茫少年 ,魔幻类,12635,2010-11-2
魔发的破袭者 ,魔幻类,22970,2010-11-2
契约棋士 ,魔幻类,46325,2010-11-2
学院，倒塌吧~ ,魔幻类,12188,2010-11-2
门徒 ,魔幻类,5829,2010-11-1
新世纪神话 ,魔幻类,714103,2010-11-1
Mage 限定 ,魔幻类,27490,2010-10-31
穿越异界重生 ,魔幻类,26314,2010-10-31
Tio渲染之翼 ,魔幻类,84825,2010-10-31
惊天泣神【传】 ,魔幻类,1424,2010-10-31
灵 ,魔幻类,30212,2010-10-31
泣魂歌 ,魔幻类,9795,2010-10-31
☆玄幻★ ,魔幻类,21295,2010-10-31
后宫☆想要呢～ ,魔幻类,16969,2010-10-30
巴洛克之歌·第二次圣杯战争秘话 ,魔幻类,66752,2010-10-30
破碎的双玫瑰 ,魔幻类,8248,2010-10-30
猫耳娘魔法 ,魔幻类,11395,2010-10-30
魔法少女奈叶之宿命 ,魔幻类,5225,2010-10-30
坑了 ,魔幻类,628,2010-10-29
转动恶魔之轮 ,魔幻类,88666,2010-10-29
太阳与月亮 ,魔幻类,33746,2010-10-29
虚无脉路 ,魔幻类,13645,2010-10-29
穿越 ,魔幻类,3783,2010-10-28
異想天開完美夢想 ,魔幻类,18215,2010-10-27
Vanquish ,魔幻类,19851,2010-10-27
谁的守护 ,魔幻类,240,2010-10-26
圣战传说Ⅱ——封魔の刻 ,魔幻类,25319,2010-10-26
束附之心 ,魔幻类,25149,2010-10-26
零之穿越 ,魔幻类,76751,2010-10-26
钢拳与鲜花 ,魔幻类,11220,2010-10-26
言灵者 ,魔幻类,10742,2010-10-26
火目的巫女 ,魔幻类,395391,2010-10-24
私の神 ,魔幻类,54975,2010-10-24
禁书之城 ,魔幻类,20903,2010-10-24
神存在的世界 ,魔幻类,2172,2010-10-24
諾特伊逃跑隊伍 ,魔幻类,4762,2010-10-24
惊天泣神传 ,魔幻类,1632,2010-10-24
次元物语 ,魔幻类,3925,2010-10-24
东方的鵺龙 ,魔幻类,9961,2010-10-24
玄日狩 ,魔幻类,424876,2010-10-23
格兰蒂亚 ,魔幻类,451598,2010-10-23
特殊保镖 ,魔幻类,9530,2010-10-23
穿越ING ,魔幻类,1539,2010-10-22
心の链 ,魔幻类,2357,2010-10-21
GESIT   PARTIE ,魔幻类,9115,2010-10-20
梦响的天空 ,魔幻类,30910,2010-10-19
魔法战记奈叶阿莉西亚传说 ,魔幻类,50140,2010-10-18
天族召集令 ,魔幻类,2988,2010-10-17
海食梦笼 ,魔幻类,16676,2010-10-17
银发红眸の血染之息 ,魔幻类,27130,2010-10-17
异界瞳术师 ,魔幻类,432886,2010-10-16
狼啸天下 ,魔幻类,39151,2010-10-16
长安乱 ,魔幻类,5598,2010-10-16
怆·银色之空 ,魔幻类,130121,2010-10-15
领主之荣耀 ,魔幻类,27,2010-10-15
阿尔(KOKO莉)短篇集 ,魔幻类,16904,2010-10-15
静之翼(黑历史) ,魔幻类,290571,2010-10-15
女神战争编年史 ,魔幻类,911290,2010-10-15
终焉幻想曲 ,魔幻类,6590,2010-10-14
魔女and契约and规则 ,魔幻类,6277,2010-10-13
芳香物语 ,魔幻类,7655,2010-10-13
魔法的绝对禁区 ,魔幻类,100568,2010-10-12
星尘的轮回轨迹 ,魔幻类,287664,2010-10-12
EGO ,魔幻类,32474,2010-10-11
第八罪 ,魔幻类,105,2010-10-11
三色恋蝶 ,魔幻类,25027,2010-10-11
红之另一个战鬼 ,魔幻类,358825,2010-10-10
祭血之镰（双星物语2同人） ,魔幻类,16288,2010-10-10
坎弦坊 ,魔幻类,17712,2010-10-10
封神之战 ,魔幻类,2334,2010-10-10
Devil's blood ,魔幻类,271,2010-10-10
残，殇 ,魔幻类,332,2010-10-10
魔幻学院~ ,魔幻类,1384,2010-10-9
雷蒙正传 ,魔幻类,48912,2010-10-9
背面 ,魔幻类,7376,2010-10-9
现代驱魔师 ,魔幻类,214710,2010-10-8
Vampire爱丽丝 ,魔幻类,475911,2010-10-7
无尽的坑 ,魔幻类,6,2010-10-7
废坑一个 ,魔幻类,13,2010-10-7
永劫 ,魔幻类,2758,2010-10-6
梦境·黎明前的黑暗 ,魔幻类,21359,2010-10-6
六界传说·冥王 ,魔幻类,19843,2010-10-6
异界游戏录 ,魔幻类,979,2010-10-6
二分之一灵魂 ,魔幻类,55337,2010-10-5
Eldorado归途手札 ,魔幻类,3566,2010-10-5
 LOLI搜集专家 ,魔幻类,7051,2010-10-5
你所不知的世界 ,魔幻类,36,2010-10-5
【木各木木】 ,魔幻类,588,2010-10-4
守护者之心 ,魔幻类,13112,2010-10-4
杉井光 ,魔幻类,6526,2010-10-4
修·诺兰森 ,魔幻类,34182,2010-10-3
创世神是个妹控 ,魔幻类,402,2010-10-3
红魔馆的一存 ,魔幻类,1514,2010-10-3
红茶妖精 ,魔幻类,4024,2010-10-2
提利亚不思议的歌姬 ,魔幻类,3392,2010-10-2
传说的天使 ,魔幻类,71457,2010-10-2
无神论者的科学除魔方式 ,魔幻类,1519,2010-10-2
夜色琉璃 ,魔幻类,17546,2010-10-2
基尔战记 ,魔幻类,2429,2010-10-2
容器 ,魔幻类,2658,2010-10-1
已删除1 ,魔幻类,3,2010-10-1
东方·梦消失 ,魔幻类,13551,2010-9-30
梦幻仙境 ,魔幻类,4952,2010-9-30
瘟疫世界 ,魔幻类,3943,2010-9-28
妖鬼起事 ,魔幻类,8330,2010-9-28
零之继承者（已停） ,魔幻类,118820,2010-9-27
圣十大魔道 ,魔幻类,5455,2010-9-25
End of daylight ,魔幻类,1595,2010-9-25
彼女的故事，或许有彼氏？ ,魔幻类,54679,2010-9-24
此地址作废 ,魔幻类,23,2010-9-24
这是一个大坑…… ,魔幻类,2218,2010-9-24
奇幻空间 ,魔幻类,29767,2010-9-24
Saviour ,魔幻类,1164,2010-9-23
转梦回廊 ,魔幻类,87114,2010-9-23
嗜血之翼 ,魔幻类,303,2010-9-23
夏日与黑夜物语（夏日短篇集） ,魔幻类,50029,2010-9-23
米鲁达见习冒险团 ,魔幻类,14182,2010-9-22
劫尽荒年 ,魔幻类,9156,2010-9-22
深渊英雄传 ,魔幻类,30339,2010-9-22
公主的十二骑士 ,魔幻类,65710,2010-9-22
天羽魔翼 ,魔幻类,3488,2010-9-21
在妹妹不同の世界 ,魔幻类,54163,2010-9-21
暗夜里的萤光 ,魔幻类,71101,2010-9-21
废坑咯~ ,魔幻类,408,2010-9-21
Fate The Sigh  ,魔幻类,123321,2010-9-21
逆时空の音 ,魔幻类,31407,2010-9-21
炫梦 ,魔幻类,3371,2010-9-21
B.T的不明召唤？ ,魔幻类,58857,2010-9-20
美少女勇者和外挂型魔法师 ,魔幻类,68,2010-9-20
银色的恋爱 ,魔幻类,8573,2010-9-20
绯红之夜（吸血鬼同人） ,魔幻类,21090,2010-9-20
魔姬 ,魔幻类,82581,2010-9-20
堕天之翼 ,魔幻类,25214,2010-9-19
LHWG ,魔幻类,72,2010-9-19
黑生活 ,魔幻类,1249,2010-9-19
绿镯社团 ,魔幻类,725,2010-9-19
伊翼之旅 ,魔幻类,5907,2010-9-19
血色琉璃心 ,魔幻类,16200,2010-9-18
魔界的半翅天使 ,魔幻类,80591,2010-9-18
奇幻贵公子 ,魔幻类,870760,2010-9-17
血之默示录 ,魔幻类,1592,2010-9-16
您是女神我是仆 ,魔幻类,2369,2010-9-16
猫行记 ,魔幻类,185771,2010-9-16
遇上你的爱 ,魔幻类,5034,2010-9-14
Nihgtmare ,魔幻类,2293,2010-9-14
拯救吉祥物冰冰 ,魔幻类,11,2010-9-13
传说的传说中 ,魔幻类,411348,2010-9-13
萝莉妹妹、天然女仆和傲娇小魔女 ,魔幻类,17281,2010-9-13
Derlanoの涙 ,魔幻类,39557,2010-9-12
メ——じ  ·  Mage ,魔幻类,17599,2010-9-12
灭绝的起源 ,魔幻类,127281,2010-9-12
Mage限定 ,魔幻类,10844,2010-9-12
魔蓝校园 ,魔幻类,14538,2010-9-12
迪亚的愿望 ,魔幻类,4147,2010-9-11
最恶的勇者传 ,魔幻类,26836,2010-9-11
罪恶之莲 ,魔幻类,1968,2010-9-11
梦幻之水晶剑 ,魔幻类,49170,2010-9-11
空与澪 ,魔幻类,7144,2010-9-10
幻想世界 ,魔幻类,16547,2010-9-9
妖怪社团 ,魔幻类,19483,2010-9-8
Colaps ,魔幻类,223870,2010-9-8
赫西俄德的遐想曲 ,魔幻类,37049,2010-9-8
异大陆物语之勇者传说 ,魔幻类,3909,2010-9-7
无节操男爵后宫日记 ,魔幻类,17727,2010-9-6
我的梦想世界 ,魔幻类,4725,2010-9-6
名为零的魔法师 ,魔幻类,113,2010-9-6
Fate/无限幻想 ,魔幻类,2757,2010-9-5
神末之音 ,魔幻类,17301,2010-9-5
狼影传说 ,魔幻类,4403,2010-9-5
迷茫&双生星 ,魔幻类,691,2010-9-5
妖瞳 ,魔幻类,51770,2010-9-5
死神与信仰者 ,魔幻类,6237,2010-9-5
Sab-蝶与骑士 ,魔幻类,18450,2010-9-4
The Secrets ,魔幻类,50866,2010-9-4
Fate/ mobius ,魔幻类,54689,2010-9-4
Pandora的禁忌 ,魔幻类,1,2010-9-4
Glass·Amber ,魔幻类,11204,2010-9-4
幻星第一纪（来自地球的少女） ,魔幻类,373075,2010-9-3
FRANMENT~残留模样~ ,魔幻类,1010,2010-9-3
《源》 ,魔幻类,4501,2010-9-3
小小的三角形 ,魔幻类,1438,2010-9-2
里奧的世界 ,魔幻类,9981,2010-9-2
吟咏·血色华章 ,魔幻类,864,2010-9-2
裁决杀手 ,魔幻类,113215,2010-9-2
~兽羽的天空~ ,魔幻类,2852,2010-9-2
流氓？贵公子？ ,魔幻类,8248,2010-9-2
星之所在--世界的疯狂 ,魔幻类,10488,2010-8-31
莎莉丝特星的银色斗士 ,魔幻类,17301,2010-8-31
龙域 ,魔幻类,180843,2010-8-31
圆齿记忆——兹拉格 ,魔幻类,4269,2010-8-31
大神和学园都市的伙伴 ,魔幻类,16430,2010-8-30
幻兽少年 ,魔幻类,479951,2010-8-30
炼/窥梦 ,魔幻类,21965,2010-8-30
龙族·少年 ,魔幻类,3485,2010-8-30
与龙谋牙 ,魔幻类,29451,2010-8-30
龙鸣之夜 ,魔幻类,19605,2010-8-29
For Blessedness ,魔幻类,78309,2010-8-29
吸血娘在邻 ,魔幻类,4018,2010-8-29
神与魔王的游戏 ,魔幻类,6647,2010-8-29
七夕之夏 ,魔幻类,39268,2010-8-29
除 灵师  ,魔幻类,255366,2010-8-29
魔法学院 ,魔幻类,69459,2010-8-29
圣光传说 ,魔幻类,180560,2010-8-28
参上!姐姐大人 ,魔幻类,21067,2010-8-28
优学院 ,魔幻类,1419,2010-8-28
Song of Songs ,魔幻类,8233,2010-8-28
刹那 ,魔幻类,4795,2010-8-28
世界？她! ,魔幻类,9507,2010-8-27
堕落星辰 ,魔幻类,21222,2010-8-27
音翔长空【灼眼的夏娜同人】 ,魔幻类,20869,2010-8-27
龙的挽歌 ,魔幻类,133119,2010-8-27
蓝燧之瞳 ,魔幻类,1026,2010-8-27
七夜の童话 ,魔幻类,4569,2010-8-27
灵系 ,魔幻类,29941,2010-8-26
parallel world ,魔幻类,101195,2010-8-26
两个世界 ,魔幻类,27241,2010-8-26
神之颂曲 ,魔幻类,17801,2010-8-26
异能破坏者 ,魔幻类,6206,2010-8-26
花精灵 ,魔幻类,1963,2010-8-26
心灵之翼 ,魔幻类,3850,2010-8-26
我遇到了外星人 ,魔幻类,699,2010-8-26
Ice Demon ,魔幻类,8158,2010-8-25
花形人偶夜 ,魔幻类,3046,2010-8-25
蓝发少年 ,魔幻类,2658,2010-8-25
妖灵公子 ,魔幻类,48,2010-8-25
追寻羽踪 ,魔幻类,72280,2010-8-25
被抛弃的王子 ,魔幻类,12995,2010-8-25
翱翔之翼 ,魔幻类,716,2010-8-25
猎人传奇 ,魔幻类,653,2010-8-24
妖怪 & 药师！ ,魔幻类,17409,2010-8-24
风の羽翼大作战 ,魔幻类,2683,2010-8-24
梦幻仙剑游..番外篇. ,魔幻类,28687,2010-8-24
墨灵记 ,魔幻类,6229,2010-8-24
神引 ,魔幻类,28974,2010-8-24
时之轨 ,魔幻类,47157,2010-8-24
天空の传说 ,魔幻类,1871,2010-8-23
东方异变之紫的弟弟 ,魔幻类,391,2010-8-23
吸血鬼公主 ,魔幻类,8244,2010-8-23
恋爱的八音盒 ,魔幻类,63592,2010-8-23
早安之吻 ,魔幻类,444,2010-8-23
恶魔少女和自闭少年 ,魔幻类,4580,2010-8-23
恶魔狩猎者 ,魔幻类,15514,2010-8-23
笨蛋吸血鬼 ,魔幻类,6912,2010-8-22
魔女的侍从 ,魔幻类,8157,2010-8-22
尼菲亚大陆 ,魔幻类,711,2010-8-22
死后的世界 ,魔幻类,6482,2010-8-22
伽蓝妖乱舞 ,魔幻类,38334,2010-8-21
蓬莱之巅 ,魔幻类,59051,2010-8-21
幻灵 ,魔幻类,17985,2010-8-21
